country,code,year,GDP,population,malePopulation,femalePopulation,totalRate,maleRate,femaleRate,5-14,15-24,25-34,35-54,55-74,75+,male_5-14,male_15-24,male_25-34,male_35-54,male_55-74,male_75+,female_5-14,female_15-24,female_25-34,female_35-54,female_55-74,female_75+
Kazakhstan,KAZ,2014,14351,15428844.0,7393150.0,8035694.0,20.215383602297102,34.5725435031076,7.006239909085637,2.0854855419990717,17.930497277356867,26.852028056136653,28.350969159666416,18.94250260804238,24.674642692193324,2.76,25.85,45.62,51.13,37.65,47.11,1.38,9.82,8.45,7.42,5.46,14.44
Kazakhstan,KAZ,2015,11784,15646752.0,7502932.0,8143820.0,18.35524714650044,31.214463892249057,6.508002387086158,1.5268530847758544,16.810333108812635,23.567261328444424,25.584413714145814,18.954541871380147,22.801368082084924,2.07,23.53,40.4,45.15,38.16,46.04,0.95,9.88,7.09,7.56,4.97,12.22
Kiribati,KIR,1991,768,61855.0,30341.0,31514.0,16.166841807452915,26.36696219636795,6.346385733324872,0.0,44.09495112809583,17.064846416382252,7.973845785822502,19.59247648902821,0.0,0.0,73.65,17.81,16.39,42.64,0.0,0.0,14.67,16.38,0.0,0.0,0.0
Kiribati,KIR,1992,759,62856.0,30847.0,32009.0,6.363752068219422,9.725419003468733,3.1241213408728794,0.0,14.968939450639922,0.0,7.808229874287499,19.353590090961873,0.0,0.0,29.99,0.0,16.06,0.0,0.0,0.0,0.0,0.0,0.0,35.73,0.0
Kiribati,KIR,1993,735,63848.0,31367.0,32481.0,18.794637263500814,31.880638888003315,6.157445891444229,10.41938004688721,30.385900941962927,16.13684040664838,22.900763358778626,19.142419601837673,0.0,10.22,45.56,33.57,47.1,41.95,0.0,10.62,15.2,0.0,0.0,0.0,0.0
Kiribati,KIR,1994,845,64871.0,31907.0,32964.0,15.41520864484901,25.072868022690944,6.067224851352991,5.079236082893133,30.54834275240568,15.850372483753368,22.351363433169425,0.0,0.0,0.0,45.69,33.04,45.95,0.0,0.0,10.4,15.32,0.0,0.0,0.0,0.0
Kiribati,KIR,1995,855,65923.0,32434.0,33489.0,3.033842513235138,6.166368625516433,0.0,0.0,7.575183698204681,0.0,0.0,18.81821603312006,0.0,0.0,15.08,0.0,0.0,41.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kiribati,KIR,1996,991,67126.0,33018.0,34108.0,8.938414325298691,9.08595311648192,8.795590477307377,9.719117504130624,14.83239394838327,7.875255945818238,7.033338022225348,0.0,0.0,18.92,14.78,0.0,0.0,0.0,0.0,0.0,14.89,15.07,13.69,0.0,0.0
Kiribati,KIR,1997,988,68328.0,33590.0,34738.0,7.3176443039456744,14.885382554331647,0.0,0.0,14.38021282714984,15.878056525881233,6.81663258350375,0.0,0.0,0.0,28.72,33.31,14.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kiribati,KIR,1998,939,69570.0,34168.0,35402.0,5.749604714675866,11.706860220088972,0.0,4.70787627701144,13.844662882458813,0.0,6.595435958316845,0.0,0.0,9.13,27.72,0.0,13.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kiribati,KIR,1999,973,70938.0,34804.0,36134.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kiribati,KIR,2000,928,72440.0,35517.0,36923.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kiribati,KIR,2001,854,73851.0,36234.0,37617.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kuwait,KWT,1985,14607,1468000.0,849300.0,618700.0,1.1580381471389645,1.6484163428705993,0.48488766769031844,0.0,0.6754474839581223,1.9220208676551345,1.9580419580419581,1.7361111111111112,0.0,0.0,1.33,2.19,2.55,2.84,0.0,0.0,0.0,1.47,0.82,0.0,0.0
Kuwait,KWT,1986,11661,1535300.0,887200.0,648100.0,1.0421416009900346,1.3525698827772767,0.6171887054466904,0.0,1.2924071082390953,2.097535395909806,1.0686615014694094,0.0,0.0,0.0,2.54,2.1,1.22,0.0,0.0,0.0,0.0,2.1,0.78,0.0,0.0
Kuwait,KWT,1987,13924,1606300.0,927200.0,679100.0,0.9960779430990474,1.1863675582398618,0.7362685907819173,0.0,0.6180469715698393,1.7517517517517516,1.530612244897959,1.5948963317384373,0.0,0.0,0.61,2.4,1.55,0.0,0.0,0.0,0.63,0.67,1.49,4.12,0.0
Kuwait,KWT,1993,18798,1273600.0,736100.0,537500.0,1.4133165829145728,1.630213286238283,1.1162790697674418,0.0,0.43122035360068994,2.9533372711163617,1.7098888572242805,1.7035775127768311,0.0,0.0,0.84,2.89,1.76,2.84,0.0,0.0,0.0,3.06,1.62,0.0,0.0
Kuwait,KWT,1994,17161,1448000.0,906100.0,541900.0,2.0718232044198897,1.986535702461097,2.2144307067724673,0.0,0.8032128514056226,3.6363636363636362,2.90838584585555,1.5527950310559007,0.0,0.0,1.46,2.86,2.42,2.39,0.0,0.0,0.0,5.27,4.07,0.0,0.0
Kuwait,KWT,1995,17995,1511100.0,946900.0,564200.0,1.7206008867712264,2.217763227373535,0.8862105636299185,0.0,2.3139220979560355,2.549246813441483,2.085747392815759,0.0,0.0,0.0,3.5,3.07,2.31,0.0,0.0,0.0,0.86,1.44,1.56,0.0,0.0
Kuwait,KWT,1996,20076,1568700.0,983300.0,585400.0,1.9124115509657678,1.9322688904708634,1.8790570550051247,0.0,1.4880952380952381,4.0151684140084765,1.3377926421404682,2.8776978417266186,0.0,0.0,0.67,3.29,1.9,4.42,0.0,0.0,2.49,5.56,0.0,0.0,0.0
Kuwait,KWT,1997,18766,1617500.0,1013800.0,603700.0,2.0401854714064913,1.578220556322746,2.8159681961239027,0.0,2.5225225225225225,3.6796536796536796,1.7312270071413116,1.394700139470014,0.0,0.0,1.31,3.19,0.92,2.14,0.0,0.0,4.02,4.72,3.64,0.0,0.0
Kuwait,KWT,1998,14209,1825766.0,1124124.0,701642.0,1.9170036028713426,1.77916315281944,2.1378423754564295,0.0,1.3828341878096253,3.081491981380085,2.412936095111047,1.1309146837962545,0.0,0.0,0.66,2.92,2.02,1.78,0.0,0.0,2.17,3.4,3.26,0.0,0.0
Kuwait,KWT,1999,15864,1898700.0,1172300.0,726400.0,2.4227102754516245,2.8149791009127356,1.789647577092511,0.2828854314002829,0.999000999000999,4.25531914893617,3.144654088050314,0.0,0.0,0.55,1.27,4.47,3.38,0.0,0.0,0.0,0.7,3.83,2.62,0.0,0.0
Kuwait,KWT,2000,19112,1973153.0,1222012.0,751141.0,1.723130441481223,1.6366451393276007,1.8638311581979947,0.0,1.6049870156550434,3.73444204768349,1.1132563384044811,1.0473836356780761,0.0,0.0,1.83,2.95,1.16,1.64,0.0,0.0,1.35,5.29,1.01,0.0,0.0
Kuwait,KWT,2001,17116,2038530.0,1250197.0,788333.0,1.4716486880251947,1.9996848496676924,0.6342497396404818,0.0,0.6052993962138523,1.9485787774971037,2.5647524561276462,0.0,0.0,0.0,1.16,2.18,3.31,0.0,0.0,0.0,0.0,1.52,0.96,0.0,0.0
Kuwait,KWT,2002,17668,2158603.0,1320579.0,838024.0,2.0846816204739826,2.5746282501841997,1.3126115719836184,0.0,1.9817789580372462,2.658823138408362,3.1076211583799123,0.0,0.0,0.0,2.7,2.83,3.73,0.0,0.0,0.0,1.19,2.34,1.77,0.0,0.0
Kuwait,KWT,2003,24544,1950622.0,1169529.0,781093.0,2.255690748899582,2.565135195450476,1.7923601927043258,0.0,1.0603132695554902,4.154911728900319,3.299360913790999,0.0,0.0,0.0,0.95,3.71,4.28,0.0,0.0,0.0,1.2,4.86,1.44,0.0,0.0
Kuwait,KWT,2004,29778,1996086.0,1197068.0,799018.0,2.2544118840570997,2.339048408277558,2.1276116432921413,0.0,2.136033279398493,2.5453214055656392,3.904673894651898,0.0,0.0,0.0,2.43,1.88,4.23,0.0,0.0,0.0,1.78,3.65,3.29,0.0,0.0
Kuwait,KWT,2005,39166,2062968.0,1235829.0,827139.0,2.5206401650437624,3.317611093444158,1.3298853034375115,0.0,1.352586957815518,5.096385388663091,2.8411198431701847,0.802001796484024,0.0,0.0,1.0,6.06,4.11,1.33,0.0,0.0,1.78,3.45,0.45,0.0,0.0
Kuwait,KWT,2006,46890,2165713.0,1290789.0,874924.0,2.077837645154275,2.634047857550692,1.2572520584645066,0.0,1.0044698910150167,3.993478476019162,2.5477516092048766,0.7728691996166569,0.0,0.0,0.93,4.99,3.24,0.0,0.0,0.0,1.1,2.32,1.28,1.97,0.0
Kuwait,KWT,2007,37283,3074918.0,1953768.0,1121150.0,1.658580814187565,1.8937765384631133,1.2487178343664986,0.0,1.2283327225790073,2.971597891863553,1.4378503562034615,1.261304441052937,0.0,0.0,1.87,3.28,1.25,2.01,0.0,0.0,0.45,2.32,1.84,0.0,0.0
Kuwait,KWT,2008,43746,3369394.0,2122678.0,1246716.0,1.394909589083378,1.5546399406787086,1.122950214804334,0.0,1.3174660234923012,1.789990748574131,1.661043887402206,1.1511851451068875,0.0,0.0,1.76,1.82,1.79,0.91,0.0,0.0,0.81,1.72,1.38,1.57,0.0
Kuwait,KWT,2009,33453,3165654.0,1997603.0,1168051.0,1.9269320020444431,2.0023998762516877,1.797866702738151,0.0,1.452794554095843,2.6461046693162995,2.5680416389608602,0.5506850522049429,0.0,0.0,1.53,2.2,2.94,0.0,0.0,0.0,1.37,3.55,1.75,1.47,0.0
Kuwait,KWT,2010,35171,3281614.0,2003976.0,1277638.0,1.188439591006133,1.297420727593544,1.0175026102855425,0.0,0.616535481616967,2.162605259661954,1.0432451182648748,1.547620275889108,0.0,0.0,0.39,2.1,1.18,2.47,0.0,0.0,0.86,2.27,0.77,0.0,0.0
Kuwait,KWT,2011,46203,3333698.0,2031774.0,1301924.0,1.2298654527194726,1.2796698845442456,1.1521409851880755,1.058124917995319,1.2166264166093839,1.54850698118564,1.1064526616995454,0.9721715882853323,0.0,0.83,1.54,1.46,1.16,1.56,0.0,1.3,0.86,1.69,1.01,0.0,0.0
Kuwait,KWT,2012,49781,3496698.0,2125729.0,1370969.0,1.6015109111510346,1.7405793494843416,1.3858810811914783,0.2038864841610785,2.773545919024346,1.5764742744030826,1.7666241338522928,1.353967802645653,0.0,0.4,3.74,1.26,2.07,0.72,0.0,0.0,1.69,2.12,1.18,2.41,0.0
Kuwait,KWT,2013,48729,3574090.0,2178403.0,1395687.0,1.1471451474361307,1.2853452735788555,0.931440931956807,0.0,0.9973331312071521,2.05090542591446,0.9382704079677923,1.2783037761093545,0.0,0.0,0.75,2.48,0.83,2.05,0.0,0.0,1.29,1.32,1.16,0.0,0.0
Kuwait,KWT,2014,43774,3715284.0,2271261.0,1444023.0,1.8302773085449189,2.201420268300297,1.2465175416181042,0.0,2.4071106047263617,2.465228427117892,1.9298026850977665,1.5919320881771184,0.0,0.0,2.59,3.31,2.02,1.91,0.0,0.0,2.19,1.02,1.76,1.06,0.0
Kyrgyzstan,KGZ,1990,715,3737300.0,1816500.0,1920800.0,14.636234714901132,22.02036884117809,7.653061224489796,1.972192091509713,10.754048582995951,17.238943054966793,25.59136810070549,25.407478427612652,34.11764705882353,3.13,13.49,28.27,42.04,38.86,55.56,0.8,7.95,6.43,9.77,15.69,25.08
Kyrgyzstan,KGZ,1991,677,3796500.0,1848100.0,1948400.0,14.302647175029634,22.18494670201829,6.82611373434613,1.8307959144343806,10.57740169238427,19.160326852634547,22.24633749321758,26.074700493305144,33.980582524271846,3.06,12.01,34.18,38.22,40.49,58.09,0.58,9.1,4.46,6.91,15.48,24.01
Kyrgyzstan,KGZ,1992,603,3839300.0,1873100.0,1966200.0,12.788789623108379,20.55416155037104,5.391109754857085,1.41629685582098,11.6750645200934,14.891504751099134,20.89472274310206,22.758620689655174,26.31578947368421,2.06,15.7,24.59,36.89,39.81,60.87,0.76,7.51,5.35,5.52,10.04,12.32
Kyrgyzstan,KGZ,1993,528,3841200.0,1879900.0,1961300.0,14.656878058939917,23.51188893026225,6.169377453729669,1.3020833333333335,10.92292587137948,16.353111432706225,26.622073578595316,27.24358974358974,38.20816864295125,2.02,17.62,26.71,45.8,44.95,59.63,0.56,4.0,6.06,8.14,13.73,29.57
Kyrgyzstan,KGZ,1994,437,3851100.0,1887700.0,1963400.0,15.086598634156474,26.11643799332521,4.482020984007335,1.4645308924485125,10.986328125,18.562168532704774,26.44869750132908,29.843893480257115,27.54820936639118,1.99,18.78,34.13,47.15,53.57,58.54,0.93,2.97,2.95,6.52,11.42,15.36
Kyrgyzstan,KGZ,1995,425,3905400.0,1915100.0,1990300.0,15.491370922312695,24.385149600543052,6.933628096266895,0.7174244462380056,15.126050420168067,17.941874258600237,27.813712807244503,27.359781121751027,21.03786816269285,0.89,20.21,29.46,47.52,45.74,45.69,0.54,9.94,6.27,8.88,13.0,11.63
Kyrgyzstan,KGZ,1996,459,3978800.0,1953500.0,2025300.0,12.063938876043029,20.066547222933195,4.345035303411841,0.7907916703277391,10.479218179677382,15.555555555555557,19.76382846488502,22.212148685403445,28.28854314002829,1.04,16.6,24.61,36.01,41.69,41.03,0.53,4.27,6.29,4.14,6.89,23.44
Kyrgyzstan,KGZ,1997,435,4059900.0,1994600.0,2065300.0,12.217049681026626,20.505364484107087,4.212463080424151,1.2952249373974614,12.347103623355643,14.673514306676449,19.854951848769467,21.107580571947345,19.444444444444443,2.38,20.62,24.08,34.74,36.96,35.35,0.18,3.95,5.05,5.59,8.54,13.41
Kyrgyzstan,KGZ,1998,398,4139700.0,2035500.0,2104200.0,12.295576974176873,20.682878899533286,4.182111966543104,1.7951786630193196,12.507042253521126,17.53623188405797,17.081447963800905,21.914648212226066,13.35113484646195,3.03,19.88,28.94,29.44,40.95,33.82,0.52,5.0,5.87,5.3,6.65,5.54
Kyrgyzstan,KGZ,1999,291,4298100.0,2113300.0,2184800.0,12.935948442334986,21.624946765721855,4.531307213474918,1.188253267696486,11.773520282564487,16.45979492714517,20.948989211270554,22.8377065111759,20.486555697823302,2.01,18.46,27.87,38.19,38.63,21.37,0.34,4.97,4.89,4.5,10.1,20.11
Kyrgyzstan,KGZ,2000,313,4369202.0,2149445.0,2219757.0,11.67261206966398,19.26078592380824,4.324797714344408,1.438991419378813,10.639263262311037,13.857668420638866,18.097593020128322,22.42304988750683,20.840228997339803,2.51,16.14,24.09,30.12,42.89,27.67,0.34,5.05,3.49,6.64,5.92,17.77
Kyrgyzstan,KGZ,2001,345,4425784.0,2177957.0,2247827.0,12.653125412356319,22.176746372862276,3.4255305234788977,2.0449618955433464,13.936162204721207,13.276581424879526,19.79058663160354,19.632662550696185,19.901662374151254,3.7,24.02,24.04,34.61,36.5,43.66,0.35,3.69,2.38,5.66,6.06,8.63
Kyrgyzstan,KGZ,2002,359,4473163.0,2202237.0,2270926.0,12.67559442837205,21.205710375404646,4.403490030058223,1.6429320630297914,12.181317424334706,15.052560687123442,21.61611471954031,17.281513232140473,14.382758391786338,2.9,18.88,27.36,36.56,29.38,26.46,0.35,5.39,2.61,7.35,7.56,8.31
Kyrgyzstan,KGZ,2003,424,4520843.0,2226647.0,2294196.0,10.595369049533462,17.82949879347737,3.5742369004217602,1.1428330303360632,9.554831704668839,13.83492627137208,16.558623932609144,19.07203933078333,6.2526704113215015,1.91,13.61,24.71,28.84,36.27,9.02,0.36,5.44,2.83,4.83,5.25,4.79
Kyrgyzstan,KGZ,2004,484,4572278.0,2252470.0,2319808.0,9.579470014727889,16.115641939737266,3.2330261814770878,1.3411501524887723,8.194883755102964,10.98215841069233,15.787037326086162,14.845330215813986,15.746946568641926,1.76,12.92,19.82,26.3,30.91,24.92,0.91,3.41,2.03,5.75,1.91,10.69
Kyrgyzstan,KGZ,2005,533,4614533.0,2272120.0,2342413.0,10.185212674825383,16.988539337711035,3.586045671706911,2.1917808219178085,9.966087618520314,15.439554145520287,13.871355824704448,11.555653603525524,10.405531959172476,3.24,15.03,26.01,24.3,21.2,24.38,1.11,4.83,4.76,3.92,3.79,2.91
Kyrgyzstan,KGZ,2006,610,4646475.0,2287848.0,2358627.0,9.964543013790022,15.997566271885196,4.112562096507841,1.7765094954432532,10.181697852661742,14.64629805585778,12.898585512069575,10.883676816990974,18.537914669978775,2.58,14.07,26.0,22.57,15.08,34.11,0.95,6.23,3.21,3.67,7.49,10.03
Kyrgyzstan,KGZ,2007,814,4668640.0,2297831.0,2370809.0,10.324205764419617,15.928064335453737,4.892844594397946,2.8674410669174724,11.786129435093514,12.837017557372297,13.687771026263727,10.698728889115317,10.038877835982989,3.76,16.06,20.99,22.72,19.37,10.26,1.95,7.44,4.65,5.08,3.69,9.92
Kyrgyzstan,KGZ,2008,1096,4690924.0,2308660.0,2382264.0,10.083301285631574,16.416449368897975,3.9458263231950785,1.848932484770635,9.561058078513264,14.20794357624869,13.568723100420135,12.678146604121144,13.665060262915759,3.63,15.76,22.35,22.38,21.67,20.34,0.0,3.25,6.07,5.17,5.4,9.94
Kyrgyzstan,KGZ,2009,977,4800134.0,2359237.0,2440897.0,9.541400302574885,15.343943825906427,3.932980375656982,1.1511012201672934,9.83266815753447,15.454858036945499,12.894069877645954,8.673862760215883,6.972111553784861,1.51,13.36,25.72,23.04,14.23,10.98,0.78,6.26,5.06,3.35,4.3,4.69
Kyrgyzstan,KGZ,2010,991,4837556.0,2377613.0,2459943.0,10.335797663117491,16.613300818930583,4.26839158468306,1.160757123179546,10.623659395362013,16.271735643997836,12.820023903664822,11.39537533808218,15.837193649285346,1.52,14.4,28.37,21.94,20.05,27.16,0.79,6.8,4.01,4.25,4.57,9.34
Kyrgyzstan,KGZ,2011,1273,4870538.0,2393649.0,2476889.0,9.670389595564187,15.165130727186817,4.360308435299281,1.4550138808324231,11.009080357752442,12.567809042424352,12.77347487521761,10.114405160594277,12.629819976489104,1.9,13.87,20.89,22.39,18.34,21.26,0.99,8.09,4.14,3.74,3.62,7.66
Kyrgyzstan,KGZ,2012,1339,4932360.0,2424955.0,2507405.0,10.62371765240169,16.577627213700872,4.865588127964968,1.7256702071667085,9.797113059551709,15.620788849836918,14.059379830429583,12.534307263414949,15.214187229591595,2.82,12.52,26.04,23.09,23.49,15.59,0.59,7.01,5.09,5.55,3.87,15.0
Kyrgyzstan,KGZ,2013,1463,5012200.0,2465229.0,2546971.0,8.89828817684849,14.15689982553345,3.8084454043646354,3.019833701532849,9.77665194590605,10.85705371184747,11.297617693324598,9.67135899055705,8.340051708320592,3.89,12.86,17.63,20.35,18.15,12.67,2.12,6.61,4.02,2.75,2.95,5.84
Kyrgyzstan,KGZ,2014,1465,5096430.0,2507823.0,2588607.0,9.04554756957321,14.275329638495222,3.978974019617501,2.2215845451768472,8.063995871234113,11.656807372778617,13.489836106244088,9.371302728220506,8.973599669771533,2.91,10.76,18.78,23.12,16.3,14.76,1.51,5.28,4.48,4.38,3.86,5.65
Kyrgyzstan,KGZ,2015,1285,5195827.0,2558152.0,2637675.0,8.0256713705056,12.782664986286976,3.412095879894225,2.2372866187887333,9.136742312801855,7.8189521626733,12.18324520275142,8.115311194518476,7.928886696209111,3.16,11.67,13.25,21.09,15.35,12.13,1.28,6.51,2.35,3.73,2.32,5.53
Latvia,LVA,1995,2438,2374700.0,1093300.0,1281400.0,43.12123636669895,75.45961767127046,15.529889183705322,1.0641127959563712,22.176227084565348,43.74307862679956,63.77163680534468,57.54843660080568,56.06694560669456,1.56,37.81,79.69,108.76,117.39,106.11,0.54,6.01,6.74,23.35,19.2,38.46
Latvia,LVA,1996,2526,2363400.0,1088100.0,1275300.0,39.011593467039006,68.10035842293907,14.192738963381165,1.07095046854083,21.58273381294964,37.51399776035834,57.504575960951804,53.363826948732616,46.2962962962963,2.1,38.94,63.84,98.26,106.78,100.98,0.0,3.66,10.26,20.86,19.09,27.24
Latvia,LVA,1997,2771,2354700.0,1084600.0,1270100.0,37.62687391175097,65.09312188825373,14.17211243209196,1.3583265417006247,22.295872250677913,35.69405099150141,53.748663918155444,50.151975683890576,53.98671096345515,1.06,38.58,59.97,94.95,97.38,113.27,1.67,5.51,10.41,16.56,19.69,33.52
Latvia,LVA,1998,3061,2344100.0,1080400.0,1263700.0,35.791988396399475,62.75453535727508,12.740365593099629,1.6769144773616544,21.50537634408602,34.195402298850574,56.333739342265524,42.199732671376744,41.46341463414634,2.74,34.16,58.92,98.98,84.3,86.82,0.57,8.48,8.24,17.7,14.81,26.12
Latvia,LVA,1999,3228,2333400.0,1075700.0,1257700.0,32.699065740978824,55.1268941154597,13.51673690069174,0.2910360884749709,15.583651867097911,30.505520046484605,47.828061147268045,43.989967200463056,47.43083003952569,0.57,23.22,53.23,81.06,83.86,98.1,0.0,7.75,6.56,17.62,17.88,30.56
Latvia,LVA,2000,3494,2272107.0,1040869.0,1231238.0,33.88924905385178,59.3734658251903,12.345297984630104,1.857780695181536,17.934582873943402,30.278874614562284,47.02577445572307,45.640991486877724,52.96032648483621,3.03,30.61,51.27,86.46,86.08,118.84,0.63,4.79,9.27,11.47,18.88,31.87
Latvia,LVA,2001,3724,2242227.0,1025954.0,1216273.0,31.575750358906568,55.65551671907318,11.263918544603062,0.9888816737151955,14.634217727891354,30.54805708122666,45.679766194176295,42.33133856884134,38.64778229931571,1.94,25.3,52.97,82.55,82.57,69.53,0.0,3.58,8.11,12.41,15.62,28.91
Latvia,LVA,2002,4311,2214484.0,1011672.0,1202812.0,30.25535519787002,51.49890478336852,12.387638300914857,1.413822233061526,17.394430303416847,26.808129486419315,42.51129206195396,40.34277164977609,36.64238497955355,2.77,30.22,44.77,75.54,71.1,72.57,0.0,4.13,8.83,12.77,19.91,25.15
Latvia,LVA,2003,5364,2190211.0,999707.0,1190504.0,27.5772516894491,48.214126739134564,10.247760612312096,1.5195316803361205,15.207728969575932,27.386703437031283,37.6321060123194,34.03871391076115,39.52903972668493,2.23,24.81,45.8,67.83,64.19,96.67,0.78,5.26,8.93,10.47,14.0,20.66
Latvia,LVA,2004,6644,2163477.0,987280.0,1176197.0,26.022925133939488,46.28879345271858,9.012095762869656,0.8161433147660729,13.43340745525532,23.50804425952881,34.06406591237576,35.95776822118574,36.32948789131314,1.6,22.43,38.52,64.11,70.41,75.86,0.0,4.08,8.4,6.96,13.07,22.94
Latvia,LVA,2005,7916,2137831.0,975364.0,1162467.0,26.38187957794606,45.62399268375704,10.236849734229015,2.181481836982225,14.61506497972518,28.032935439497756,34.374307293456994,32.88973819352072,33.34644960351071,3.42,25.27,52.48,61.52,59.52,49.33,0.89,3.51,3.28,9.79,15.23,27.82
Latvia,LVA,2006,10139,2115215.0,965079.0,1150136.0,23.023664261079844,42.17271332191458,6.955699152100274,0.0,14.44902960317185,22.772126916654013,30.514336087157986,27.046633427961606,32.408817791144614,0.0,27.73,39.87,56.62,53.68,69.6,0.0,0.59,5.33,6.78,9.41,19.29
Latvia,LVA,2007,14758,2093878.0,955897.0,1137981.0,21.63449828500037,37.45173381650952,8.348118290199924,1.4706170709229591,11.142191962374577,21.617666622322737,27.416460908020206,23.63292995579376,41.81899976556016,0.96,18.36,38.05,48.56,45.03,93.67,2.01,3.6,4.72,8.08,9.47,23.24
Latvia,LVA,2008,17217,2067529.0,943694.0,1123835.0,25.489364357162586,45.24771801028724,8.898103369266842,1.0202207757758779,13.942520443978347,27.41246397935374,30.416659171522156,31.876980357404705,38.037750908852814,1.0,23.15,48.7,54.98,62.9,80.07,1.05,4.34,5.44,7.85,11.31,22.9
Latvia,LVA,2009,12890,2030316.0,924981.0,1105335.0,25.414763022110847,44.97389676112266,9.047030990604657,0.0,13.192866842142521,25.466114787663535,33.168430950789656,30.71181018395095,34.548920654702044,0.0,23.97,44.86,57.79,60.94,69.77,0.0,1.97,5.51,10.51,10.65,21.83
Latvia,LVA,2010,11951,1987906.0,903528.0,1084378.0,22.033234971874926,41.614648356221394,5.717563432677535,0.0,13.153476844688592,21.251023358706824,28.72048547757099,28.61731390203482,21.337039881975688,0.0,23.06,40.6,53.92,56.13,57.25,0.0,2.83,1.41,5.52,10.31,8.31
Latvia,LVA,2011,14447,1953611.0,887138.0,1066473.0,22.52239570723138,41.14354249282525,7.03252684315496,0.0,15.985070687469564,23.062648798435998,26.65850285847947,25.705839509875325,34.07745746296319,0.0,27.61,39.21,49.12,52.93,78.18,0.0,3.81,6.47,5.95,7.51,17.96
Latvia,LVA,2012,14558,1931521.0,877946.0,1053575.0,22.98706563376738,42.257724279169786,6.928790071898062,0.5278688351518415,15.898946297334145,19.559519618198177,32.49668918139792,24.70923674242017,27.402211999836755,1.03,26.32,34.99,59.59,51.76,54.03,0.0,4.9,3.62,7.4,6.47,17.57
Latvia,LVA,2013,15820,1912464.0,870310.0,1042154.0,20.026520760652225,36.998310946674174,5.853261610088336,0.5176867684438853,8.097062470967769,20.96518003404177,26.14583685353529,24.744220072941655,23.831274576001906,1.01,14.08,36.93,47.26,48.84,64.54,0.0,1.76,4.35,6.52,8.32,8.58
Latvia,LVA,2014,16544,1894041.0,862754.0,1031287.0,20.16851799934637,36.04735532956092,6.88460147369258,0.0,16.881256330471125,19.580339914700918,23.369480545360343,24.325034119627503,26.502644743089984,0.0,27.49,31.3,42.39,49.09,58.26,0.0,5.64,7.29,5.61,7.27,14.47
Latvia,LVA,2015,14382,1875522.0,855097.0,1020425.0,20.634255423290156,35.78541381854924,7.937869025161085,0.5076554440969825,13.109659877157632,17.85471971660989,23.972280667462055,26.676935852726103,29.66062848175332,0.99,22.67,33.42,40.34,49.31,64.34,0.0,3.0,1.47,8.59,10.94,16.4
Lithuania,LTU,1995,2324,3387149.0,1585526.0,1801623.0,50.01256218725541,87.54192614942927,16.984685475263138,1.0944411509872771,29.591768108144464,46.182952249680376,81.17670261323605,62.360749617198685,66.31680301996518,1.43,50.8,79.37,144.85,118.53,141.91,0.74,7.79,11.95,23.47,24.7,33.76
Lithuania,LTU,1996,2484,3375163.0,1577778.0,1797385.0,51.019758156865315,87.97181859551851,18.582551873972466,1.0946428180484706,32.78411756737921,40.555704077939694,85.92461604807444,66.11801337214976,49.926689923656404,1.79,57.05,70.29,151.33,121.81,84.53,0.37,7.95,9.96,26.65,28.72,35.16
Lithuania,LTU,1997,3008,3364273.0,1570754.0,1793519.0,48.50973746779765,85.81865779109904,15.834791825455987,1.278314669939152,32.19587892749728,48.638854647795284,80.58331082905752,56.16497447967783,42.13735538521598,1.07,56.96,84.84,144.59,105.76,81.43,1.49,6.88,11.64,22.46,22.77,25.55
Lithuania,LTU,1998,3354,3350973.0,1562853.0,1788120.0,46.344748226858286,82.22142453576888,14.987808424490526,0.5536648924782779,27.037388269001838,45.53855028025183,71.4710881150254,61.48113107921808,52.35381550996829,0.72,44.68,83.68,125.78,123.83,95.89,0.38,8.98,6.88,22.01,19.39,34.14
Lithuania,LTU,1999,3292,3333452.0,1552914.0,1780538.0,46.498344658930144,82.74766020526572,14.883142061556676,1.7002272637109161,30.840556339447694,47.87566339905533,73.59797984761266,53.62344393654365,49.49169121842721,2.96,51.31,87.08,132.51,102.44,95.67,0.39,9.81,8.57,19.82,20.54,30.43
Lithuania,LTU,2000,3481,3315125.0,1542706.0,1772419.0,49.19874816183402,85.3694741577462,17.715901262624694,1.1672334233399997,31.355271303494906,50.18031060019236,75.75957972478957,62.39759453602617,43.38766306054292,2.28,51.88,88.45,131.9,117.37,79.12,0.0,10.2,12.29,24.49,24.93,28.89
